@lat	@lon	name	desc	sym	type	@href	text	gsak:User2	gsak:UserSort	gsak:Code	@available	@archived	groundspeak:placed_by	groundspeak:type	groundspeak:container	groundspeak:difficulty	groundspeak:terrain	groundspeak:short_description	groundspeak:long_description	groundspeak:encoded_hints
39.49585	-88.184917	GC14WAW	Coles Cemetery – Old City by Flowerdoc (1.5/1.5)	Geocache	Geocache|Traditional Cache	http://www.geocaching.com/seek/cache_details.aspx?guid=88142924-26d8-49ae-9fcf-c8d53121731f	Coles Cemetery – Old City by Flowerdoc		1800	GC14WAW	True	False	Flowerdoc	Traditional Cache	Small	1.5	1.5	OrderedDict([('@html', 'False'), ('#text', 'This is one of a series of cemetery caches throughout Coles County, Illinois that includes many of the 88 known cemeteries.  The container is a small lock&lock  containing a log sheet and a small pencil.')])	OrderedDict([('@html', 'False'), ('#text', 'This cemetery and the adjacent Chambers Cemetery have been used for burials since the 1830’s.  The city of Charleston and Morton Park in Charleston are apparently named after Charles Smith Morton who is buried here.  More information regarding this cemetery can be found in a brochure published by the Coles County, Illinois Genealogical Society.\n\nAs always, respect your surroundings.')])	Yucca monument base
39.487517	-88.205217	AC1M07E	Access What Year Is This Ford? by roelsch (1/1)	Access	Geocache|Other		Access What Year Is This Ford? by roelsch		1810	AC1M07E	True	False	roelsch	Other	Other	1	1	OrderedDict([('@html', 'False')])	OrderedDict([('@html', 'False')])	
39.48605	-88.2044	371M07E	Parking for What Year Is This Ford? by roelsch (1/1)	Parking Area	Geocache|Other	http://www.geocaching.com/seek/wpt.aspx?WID=807ffa17-3a91-476d-9e6b-85565f51a86c	Parking for What Year Is This Ford? by roelsch		1820	371M07E	True	False	roelsch	Other	Other	1	1	OrderedDict([('@html', 'True'), ('#text', '<b>Type: </b>Parking Area<br> <b>Comment: </b>Best place to park')])	OrderedDict([('@html', 'False')])	
39.4864	-88.2042	GC1M07E	What Year Is This Ford? by pneuma (2/2.5)	Geocache	Geocache|Traditional Cache	http://www.geocaching.com/seek/cache_details.aspx?guid=19218003-36ea-4610-b26c-87726ae3fe59	What Year Is This Ford? by pneuma		1830	GC1M07E	True	False	pneuma	Traditional Cache	Small	2	2.5	"OrderedDict([('@html', 'False'), ('#text', 'Placed by permission of owner in the vicinity of the archived ""100 Steps Up To A Scenic View"".   A bit of brush to fight through and some incline.')])"	"OrderedDict([('@html', 'False'), ('#text', ""Cache is a plastic peanut butter jar painted black.  Contains a few items for trade.   This is my 99th hide and I hope to place my 100th and find my 1000th on February 6th, 2009 as I turn 73 years old.   Let's celebrate.   Enjoy the scenery and hide.  It could be displaced by an animal, so if you find it laying out in the open, return it to the most likely hiding spot.\n\nAdditional Waypoints\n371M07E - PARKING\nN 39° 29.163 W 088° 12.264\nBest place to park"")])"	"""FORD"" without the ""RD"""
39.492333	-88.267067	PK53E0E	Parking for Old and Young Alike by roelsch (1/1)	Parking	Geocache|Other		Parking for Old and Young Alike by roelsch		1840	PK53E0E	True	False	roelsch	Other	Other	1	1	OrderedDict([('@html', 'False')])	OrderedDict([('@html', 'False')])	
39.49223	-88.2673	GC53E0E	Old and Young Alike by Mattoon Library - Librarian Ryan (1/1)	Geocache	Geocache|Traditional Cache	http://www.geocaching.com/seek/cache_details.aspx?guid=af05ebe4-3d75-42bc-a91b-857082ffb10c	Old and Young Alike by Mattoon Library - Librarian Ryan	CORRECTED	1850	GC53E0E	True	False	Mattoon Library - Librarian Ryan	Traditional Cache	Regular	1	1	"OrderedDict([('@html', 'True'), ('#text', ""<p>This cache is meant to take the hunter to one of the Library's favorite places to Pause and Read. \xa0</p>"")])"	OrderedDict([('@html', 'True'), ('#text', '<p>There is plenty of paved parking, but muggles may abound. \xa0 This is in plain site but blends well. All paths to the geocache are paved for handicap accessibility. Seeker must be able to reach towards the ground to pick this up. Permission granted by Dee Braden, Director.</p>')])	Take a set and stay awhile.
39.49595	-88.266217	PK6EBB7	Parking Coles County CryptoLocker by Mean Gene (1/1)	Parking	Geocache|Other		Parking Coles County CryptoLocker by Mean Gene		1855	PK6EBB7	True	False	Mean Gene	Other	Other	1	1	OrderedDict([('@html', 'False')])	OrderedDict([('@html', 'False')])	
39.497517	-88.252383	GC6EBB7	Coles County CryptoLocker by Voice Of The Indians (5/3)	Geocache	Geocache|Traditional Cache	http://www.geocaching.com/seek/cache_details.aspx?guid=bc87f987-9268-4ffc-a45a-4b3805621ee7	Coles County CryptoLocker by Voice Of The Indians		1860	GC6EBB7	True	False	Voice Of The Indians	Traditional Cache	Large	5	3	"OrderedDict([('@html', 'True'), ('#text', '<p>This is a gadget cache in the woods. \xa0Get ready to sit a spell and work through the puzzels to get to the log book. \xa0The logbook is protected by a GeoVersion of Ransomware. See the description for more details!</p>\nUPDATE!\n<p>Sounds like we had a little ""Mini-Moga"" with three or four cachers at GZ all trying to make heads or tails out of the puzzle. <b>CONGRATS TO RANDO60 ON BEING THE FIRST CODE BREAKER!</b></p>')])"	"OrderedDict([('@html', 'True'), ('#text', '<p>CryptoLocker is / was a ransomware computer trojan which targeted computers running Microsoft Windows. When activated, the malware encrypted certain types of files stored on local and mounted network drives using RSA public-key cryptography, with the private key stored only on the malware\'s control servers. The malware then displayed a message which offered to decrypt the data if a payment was made by a stated deadline, and threatened to delete the private key if the deadline passed. At the time of this writing a similar ransomeware is hitting US &amp; Canadian hospital. (http://goo.gl/GCa2UP)</p>\n<p style=""text-align:center;""><em>THIS GEOCACHE IS HOLDING YOUR LOG ENTRY RANSOM</em></p>\n<p style=""text-align:center;""><em>UNTIL YOU CAN PROVIDE THE CORRECT UNIQUE CODE!</em></p>\n<p>There are a few “crypto tools” that are supplied for you to get to the final goal - the log book with your personal encryption code. \xa0Please ONLY use our tools - do not damage any containers or tools while working on the cache. \xa0On the log sheet <strong>each log entry has a unique hexadecimal code. \xa0</strong>When you sign the log <strong>COPY DOWN THE UNIQUE CODE</strong> for the log entry you signed. \xa0When you log the find on geocaching.com <strong>INCLUDE THE UNIQUE CODE FOR YOUR SIGNATURE AS PART OF YOUR ONLINE LOG ENTRY.</strong></p>\n<p>There are FOUR containers that need to be accessed to reach the log. \xa0The FIRST container is NOT locked and gets you to the other containers. <strong>DO NOT ALTER, REMOVE OR CHANGE ANY OF THE CRYPTO TOOLS.</strong> Also please do not log any clues or solutions to the puzzles in the cache - let the next cacher cuss it as much as you did!</p>\n<p>ENJOY!</p>\n<div>\xa0</div>\n\n<p>Additional Waypoints</p>P06EBB7 - Parking<br />N 39° 29.760 W 088° 15.973<br />Just 3/4 mile away!<br />')])"	One container gives you a clue to another.
39.4921	-88.30105	PK2BHCW	Parking for Take A Rest by roelsch (1/1)	Parking	Geocache|Other		Parking for Take A Rest by roelsch		1870	PK2BHCW	True	False	roelsch	Other	Other	1	1	OrderedDict([('@html', 'False')])	OrderedDict([('@html', 'False')])	
39.492683	-88.296517	GC2BHCW	Take A Rest by ScarlettSky (1.5/2)	Geocache	Geocache|Traditional Cache	http://www.geocaching.com/seek/cache_details.aspx?guid=3172f8e7-0154-4b03-ab44-898adfd63508	Take A Rest by ScarlettSky		1880	GC2BHCW	True	False	ScarlettSky	Traditional Cache	Small	1.5	2	OrderedDict([('@html', 'False'), ('#text', 'Enjoy this short hike and take a break for this easy P&G. Off-road parking is available 1/4mi from the coordinates. DO NOT walk through the field. A First Aid Kit, Book Light, and a few small items for the FTF!! Last cache was found by muggles and burned beyond repair. Has since been replaced and rehidden.')])	OrderedDict([('@html', 'False')])	If I were a cache what would I hide under.
39.492119	-88.311968	PK56CG2	Parking for Douglas-Hart Treasure by roelsch (1/1)	Parking	Geocache|Other		Parking for Douglas-Hart Treasure by roelsch		1890	PK56CG2	True	False	roelsch	Other	Other	1	1	OrderedDict([('@html', 'False')])	OrderedDict([('@html', 'False')])	
39.495533	-88.311833	GC56CG2	Douglas-Hart Treasure by Douglas-Hart NC (2/2)	Geocache	Geocache|Traditional Cache	http://www.geocaching.com/seek/cache_details.aspx?guid=18a86251-a1c6-464b-961a-877eab59e64a	Douglas-Hart Treasure by Douglas-Hart NC		1900	GC56CG2	True	False	Douglas-Hart NC	Traditional Cache	Regular	2	2	"OrderedDict([('@html', 'True'), ('#text', ""<p>Relax and enjoy the native Illinois scenery at Douglas-Hart Nature Center! A short hike (or longer, if you take the scenic route...) with so many rewards. Enjoy the newest Douglas-Hart feature! (And help us take good care of it).\xa0</p>\n<p>Trail is flat and easy to walk. Wheelchairs and strollers can get very near to this destination by using the limestone trails.</p>\n<p>Don't forget your binoculars, camera, and/or stale bread to feed the critters.</p>"")])"	"OrderedDict([('@html', 'True'), ('#text', '<p><img alt=""Picture"" class=""galleryImageBorder wsite-image"" src=""http://www.dhnature.org/uploads/2/5/7/0/25708496/2203579.jpg"" style=""border-width:1px;margin-bottom:10px;margin-left:0px;margin-right:10px;margin-top:5px;padding:3px;"" /></p>\n<p>The Douglas-Hart Nature Center is located at 2204 DeWitt Avenue East, the corner of Lerna Road and DeWitt Avenue. The Douglas-Hart Nature Center consists of over 70 acres of native Illinois habitat including prairie, woodland, and wetland.<br />\n\xa0</p>\n<p>The property includes a visitor center with several amenities including restrooms. The nature center is open Monday - Friday 8am-4pm, Saturday 10am-4pm, and Sundays from 1-4pm. Trails are open daily, sunrise to sunset.</p>\n<p>The Douglas-Hart Nature Center is is owned and maintained by the Douglas-Hart Foundation. The foundation was created in 1963 by owner, <a href=""http://www.dhnature.org/helen-douglas-hart.html"" title>Helen Douglas-Hart</a> who had a dream of returned farmland to its natural setting prior to human settlement. The center boasts a core team of diverse staff members and his governed by members of the community who make up the Board of Directors. As a non-profit organization, the Douglas-Hart Nature Center receives no tax support.</p>\n<p>Site Rules:</p>\n<ul>\n<li>Dogs must be leashed and cleaned up after.</li>\n<li>Fishing is not permitted.</li>\n<li style=""list-style:none;"">This cache is owned &amp; maintained by the Douglas-Hart Nature Center staff.</li>\n</ul>\n<p>\xa0</p>\n\n<p>Additional Waypoints</p>P156CG2 - Douglas-Hart Nature Center<br />N 39° 29.527 W 088° 18.718<br />The Douglas-Hart Nature Center is privately owned and maintained by the Douglas-Hart Foundation. Trails are open daily from dawn to dusk. The Visitor Center, with restrooms, is open weekdays from 8am-4pm, Saturdays 10am-4pm, and Sundays 1-4pm. <br />')])"	Think like a snake. Get down to their level.
